CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EQUIP,AVAIL,ACTIVATE,CASEWGT,PSUSTRAT,VERSION
6195,24,2,1-24-2017-002-02,2,2,13,0,8,71.05684490655630000000,1,2
6195,24,2,1-24-2017-002-02,2,2,14,0,8,71.05684490655630000000,1,2
6195,24,2,1-24-2017-002-02,2,2,15,0,8,71.05684490655630000000,1,2
6195,24,2,1-24-2017-002-02,2,2,16,0,8,71.05684490655630000000,1,2
6196,24,3,1-24-2017-003-03,3,2,2,0,8,359.81830981937600000000,1,2
6196,24,3,1-24-2017-003-03,3,2,3,9,8,359.81830981937600000000,1,2
6196,24,3,1-24-2017-003-03,3,2,13,0,8,359.81830981937600000000,1,2
6196,24,3,1-24-2017-003-03,3,2,14,0,8,359.81830981937600000000,1,2
6196,24,3,1-24-2017-003-03,3,2,15,0,8,359.81830981937600000000,1,2
6196,24,3,1-24-2017-003-03,3,2,16,0,8,359.81830981937600000000,1,2
6229,24,4,1-24-2017-004-07,7,1,2,0,8,615.74372518113200000000,1,2
6229,24,4,1-24-2017-004-07,7,1,3,0,8,615.74372518113200000000,1,2
6229,24,4,1-24-2017-004-07,7,1,13,0,8,615.74372518113200000000,1,2
6229,24,4,1-24-2017-004-07,7,1,14,0,8,615.74372518113200000000,1,2
6229,24,4,1-24-2017-004-07,7,1,15,0,8,615.74372518113200000000,1,2
6229,24,4,1-24-2017-004-07,7,1,16,0,8,615.74372518113200000000,1,2
6230,24,5,1-24-2017-005-03,3,2,2,1,9,154.89790283770700000000,1,2
6230,24,5,1-24-2017-005-03,3,2,3,0,8,154.89790283770700000000,1,2
6230,24,5,1-24-2017-005-03,3,2,13,0,8,154.89790283770700000000,1,2
6230,24,5,1-24-2017-005-03,3,2,14,0,8,154.89790283770700000000,1,2
6230,24,5,1-24-2017-005-03,3,2,15,0,8,154.89790283770700000000,1,2
6230,24,5,1-24-2017-005-03,3,2,16,0,8,154.89790283770700000000,1,2
6298,24,8,1-24-2017-008-06,6,1,2,0,8,757.58367996945900000000,1,2
6298,24,8,1-24-2017-008-06,6,1,3,0,8,757.58367996945900000000,1,2
6298,24,8,1-24-2017-008-06,6,1,13,0,8,757.58367996945900000000,1,2
6298,24,8,1-24-2017-008-06,6,1,14,0,8,757.58367996945900000000,1,2
6298,24,8,1-24-2017-008-06,6,1,15,0,8,757.58367996945900000000,1,2
6298,24,8,1-24-2017-008-06,6,1,16,0,8,757.58367996945900000000,1,2
6299,24,9,1-24-2017-009-10,10,1,2,9,8,7823.58546338710000000000,1,2
6299,24,9,1-24-2017-009-10,10,1,3,9,8,7823.58546338710000000000,1,2
6299,24,9,1-24-2017-009-10,10,1,13,9,8,7823.58546338710000000000,1,2
6299,24,9,1-24-2017-009-10,10,1,14,9,8,7823.58546338710000000000,1,2
6299,24,9,1-24-2017-009-10,10,1,15,9,8,7823.58546338710000000000,1,2
6299,24,9,1-24-2017-009-10,10,1,16,9,8,7823.58546338710000000000,1,2
6300,24,10,1-24-2017-010-06,6,1,2,0,8,757.58367996964900000000,1,2
6300,24,10,1-24-2017-010-06,6,1,3,0,8,757.58367996964900000000,1,2
6300,24,10,1-24-2017-010-06,6,1,13,0,8,757.58367996964900000000,1,2
6300,24,10,1-24-2017-010-06,6,1,14,0,8,757.58367996964900000000,1,2
6300,24,10,1-24-2017-010-06,6,1,15,0,8,757.58367996964900000000,1,2
6300,24,10,1-24-2017-010-06,6,1,16,0,8,757.58367996964900000000,1,2
6342,24,12,1-24-2017-012-03,3,1,2,1,9,153.32690413730400000000,1,2
6342,24,12,1-24-2017-012-03,3,1,3,0,8,153.32690413730400000000,1,2
6342,24,12,1-24-2017-012-03,3,1,13,0,8,153.32690413730400000000,1,2
6342,24,12,1-24-2017-012-03,3,1,14,0,8,153.32690413730400000000,1,2
6342,24,12,1-24-2017-012-03,3,1,15,0,8,153.32690413730400000000,1,2
6342,24,12,1-24-2017-012-03,3,1,16,0,8,153.32690413730400000000,1,2
6390,24,14,1-24-2017-014-01,1,2,2,0,8,176.18296182348300000000,1,2
6390,24,14,1-24-2017-014-01,1,2,3,0,8,176.18296182348300000000,1,2
6390,24,14,1-24-2017-014-01,1,2,13,0,8,176.18296182348300000000,1,2
6390,24,14,1-24-2017-014-01,1,2,14,0,8,176.18296182348300000000,1,2
6390,24,14,1-24-2017-014-01,1,2,15,0,8,176.18296182348300000000,1,2
6390,24,14,1-24-2017-014-01,1,2,16,0,8,176.18296182348300000000,1,2
6435,24,16,1-24-2017-016-03,3,2,2,0,8,427.57748639943300000000,1,2
6435,24,16,1-24-2017-016-03,3,2,3,0,8,427.57748639943300000000,1,2
6435,24,16,1-24-2017-016-03,3,2,13,0,8,427.57748639943300000000,1,2
6435,24,16,1-24-2017-016-03,3,2,14,0,8,427.57748639943300000000,1,2
6435,24,16,1-24-2017-016-03,3,2,15,0,8,427.57748639943300000000,1,2
6435,24,16,1-24-2017-016-03,3,2,16,0,8,427.57748639943300000000,1,2
6473,24,19,1-24-2017-019-02,2,2,2,0,8,89.59015041285330000000,1,2
6473,24,19,1-24-2017-019-02,2,2,3,0,8,89.59015041285330000000,1,2
6473,24,19,1-24-2017-019-02,2,2,13,0,8,89.59015041285330000000,1,2
6473,24,19,1-24-2017-019-02,2,2,14,0,8,89.59015041285330000000,1,2
6473,24,19,1-24-2017-019-02,2,2,15,0,8,89.59015041285330000000,1,2
6473,24,19,1-24-2017-019-02,2,2,16,0,8,89.59015041285330000000,1,2
6474,24,20,1-24-2017-020-02,2,2,2,9,8,112.52408073289100000000,1,2
6474,24,20,1-24-2017-020-02,2,2,3,0,8,112.52408073289100000000,1,2
6474,24,20,1-24-2017-020-02,2,2,13,0,8,112.52408073289100000000,1,2
6474,24,20,1-24-2017-020-02,2,2,14,0,8,112.52408073289100000000,1,2
6474,24,20,1-24-2017-020-02,2,2,15,0,8,112.52408073289100000000,1,2
6474,24,20,1-24-2017-020-02,2,2,16,0,8,112.52408073289100000000,1,2
6525,24,21,1-24-2017-021-03,3,2,2,0,8,494.85789319068600000000,1,2
6525,24,21,1-24-2017-021-03,3,2,3,0,8,494.85789319068600000000,1,2
6525,24,21,1-24-2017-021-03,3,2,13,0,8,494.85789319068600000000,1,2
6525,24,21,1-24-2017-021-03,3,2,14,0,8,494.85789319068600000000,1,2
6525,24,21,1-24-2017-021-03,3,2,15,0,8,494.85789319068600000000,1,2
6525,24,21,1-24-2017-021-03,3,2,16,0,8,494.85789319068600000000,1,2
6526,24,22,1-24-2017-022-06,6,1,2,0,8,959.77908203447400000000,1,2
6526,24,22,1-24-2017-022-06,6,1,3,0,8,959.77908203447400000000,1,2
6526,24,22,1-24-2017-022-06,6,1,13,0,8,959.77908203447400000000,1,2
6526,24,22,1-24-2017-022-06,6,1,14,0,8,959.77908203447400000000,1,2
6526,24,22,1-24-2017-022-06,6,1,15,0,8,959.77908203447400000000,1,2
6526,24,22,1-24-2017-022-06,6,1,16,0,8,959.77908203447400000000,1,2
6574,24,23,1-24-2017-023-06,6,1,2,0,8,1426.27999266478000000000,1,2
6574,24,23,1-24-2017-023-06,6,1,3,0,8,1426.27999266478000000000,1,2
6574,24,23,1-24-2017-023-06,6,1,13,0,8,1426.27999266478000000000,1,2
6574,24,23,1-24-2017-023-06,6,1,14,0,8,1426.27999266478000000000,1,2
6574,24,23,1-24-2017-023-06,6,1,15,0,8,1426.27999266478000000000,1,2
6574,24,23,1-24-2017-023-06,6,1,16,0,8,1426.27999266478000000000,1,2
6575,24,24,1-24-2017-024-03,3,2,2,0,8,735.38372061719900000000,1,2
6575,24,24,1-24-2017-024-03,3,2,3,0,8,735.38372061719900000000,1,2
6575,24,24,1-24-2017-024-03,3,2,13,0,8,735.38372061719900000000,1,2
6575,24,24,1-24-2017-024-03,3,2,14,0,8,735.38372061719900000000,1,2
6575,24,24,1-24-2017-024-03,3,2,15,0,8,735.38372061719900000000,1,2
6575,24,24,1-24-2017-024-03,3,2,16,0,8,735.38372061719900000000,1,2
6623,24,25,1-24-2017-025-03,3,1,2,0,8,239.02638156329500000000,1,2
6623,24,25,1-24-2017-025-03,3,1,3,1,2,239.02638156329500000000,1,2
6623,24,25,1-24-2017-025-03,3,1,13,0,8,239.02638156329500000000,1,2
6623,24,25,1-24-2017-025-03,3,1,14,9,8,239.02638156329500000000,1,2
6623,24,25,1-24-2017-025-03,3,1,15,0,8,239.02638156329500000000,1,2
6623,24,25,1-24-2017-025-03,3,1,16,9,8,239.02638156329500000000,1,2
6624,24,26,1-24-2017-026-03,3,1,2,0,8,239.02638155756200000000,1,2
6624,24,26,1-24-2017-026-03,3,1,3,0,8,239.02638155756200000000,1,2
6624,24,26,1-24-2017-026-03,3,1,13,0,8,239.02638155756200000000,1,2
6624,24,26,1-24-2017-026-03,3,1,14,0,8,239.02638155756200000000,1,2
6624,24,26,1-24-2017-026-03,3,1,15,0,8,239.02638155756200000000,1,2
6624,24,26,1-24-2017-026-03,3,1,16,0,8,239.02638155756200000000,1,2
6703,24,30,1-24-2017-030-07,7,1,2,1,9,1577.08444625558000000000,1,2
6703,24,30,1-24-2017-030-07,7,1,3,0,8,1577.08444625558000000000,1,2
6703,24,30,1-24-2017-030-07,7,1,13,0,8,1577.08444625558000000000,1,2
6703,24,30,1-24-2017-030-07,7,1,14,0,8,1577.08444625558000000000,1,2
6703,24,30,1-24-2017-030-07,7,1,15,0,8,1577.08444625558000000000,1,2
6703,24,30,1-24-2017-030-07,7,1,16,0,8,1577.08444625558000000000,1,2
6741,24,31,1-24-2017-031-06,6,1,2,0,8,1195.70880195864000000000,1,2
6741,24,31,1-24-2017-031-06,6,1,3,0,8,1195.70880195864000000000,1,2
6741,24,31,1-24-2017-031-06,6,1,13,0,8,1195.70880195864000000000,1,2
6741,24,31,1-24-2017-031-06,6,1,14,0,8,1195.70880195864000000000,1,2
6741,24,31,1-24-2017-031-06,6,1,15,0,8,1195.70880195864000000000,1,2
6741,24,31,1-24-2017-031-06,6,1,16,0,8,1195.70880195864000000000,1,2
6742,24,32,1-24-2017-032-04,4,1,2,1,9,2640.97298269040000000000,1,2
6742,24,32,1-24-2017-032-04,4,1,3,0,8,2640.97298269040000000000,1,2
6742,24,32,1-24-2017-032-04,4,1,13,0,8,2640.97298269040000000000,1,2
6742,24,32,1-24-2017-032-04,4,1,14,0,8,2640.97298269040000000000,1,2
6742,24,32,1-24-2017-032-04,4,1,15,0,8,2640.97298269040000000000,1,2
6742,24,32,1-24-2017-032-04,4,1,16,0,8,2640.97298269040000000000,1,2
6819,24,35,1-24-2017-035-06,6,1,2,0,8,813.06044173876900000000,1,2
6819,24,35,1-24-2017-035-06,6,1,3,0,8,813.06044173876900000000,1,2
6819,24,35,1-24-2017-035-06,6,1,13,0,8,813.06044173876900000000,1,2
6819,24,35,1-24-2017-035-06,6,1,14,0,8,813.06044173876900000000,1,2
6819,24,35,1-24-2017-035-06,6,1,15,0,8,813.06044173876900000000,1,2
6819,24,35,1-24-2017-035-06,6,1,16,0,8,813.06044173876900000000,1,2
6859,24,37,1-24-2017-037-07,7,1,2,1,9,2102.82803174669000000000,1,2
6859,24,37,1-24-2017-037-07,7,1,3,0,8,2102.82803174669000000000,1,2
6859,24,37,1-24-2017-037-07,7,1,13,0,8,2102.82803174669000000000,1,2
6859,24,37,1-24-2017-037-07,7,1,14,0,8,2102.82803174669000000000,1,2
6859,24,37,1-24-2017-037-07,7,1,15,0,8,2102.82803174669000000000,1,2
6859,24,37,1-24-2017-037-07,7,1,16,0,8,2102.82803174669000000000,1,2
6896,24,38,1-24-2017-038-03,3,2,2,0,8,319.25037208542500000000,1,2
6896,24,38,1-24-2017-038-03,3,2,3,0,8,319.25037208542500000000,1,2
6896,24,38,1-24-2017-038-03,3,2,13,0,8,319.25037208542500000000,1,2
6896,24,38,1-24-2017-038-03,3,2,14,0,8,319.25037208542500000000,1,2
6896,24,38,1-24-2017-038-03,3,2,15,0,8,319.25037208542500000000,1,2
6896,24,38,1-24-2017-038-03,3,2,16,0,8,319.25037208542500000000,1,2
6929,24,40,1-24-2017-040-03,3,2,2,0,8,319.25037207800400000000,1,2
6929,24,40,1-24-2017-040-03,3,2,3,0,8,319.25037207800400000000,1,2
6929,24,40,1-24-2017-040-03,3,2,13,0,8,319.25037207800400000000,1,2
6929,24,40,1-24-2017-040-03,3,2,14,0,8,319.25037207800400000000,1,2
6929,24,40,1-24-2017-040-03,3,2,15,0,8,319.25037207800400000000,1,2
6929,24,40,1-24-2017-040-03,3,2,16,0,8,319.25037207800400000000,1,2
6944,24,43,1-24-2017-043-03,3,1,2,0,8,344.52683565263400000000,1,2
6944,24,43,1-24-2017-043-03,3,1,3,9,8,344.52683565263400000000,1,2
6944,24,43,1-24-2017-043-03,3,1,13,9,8,344.52683565263400000000,1,2
6944,24,43,1-24-2017-043-03,3,1,14,9,8,344.52683565263400000000,1,2
6944,24,43,1-24-2017-043-03,3,1,15,0,8,344.52683565263400000000,1,2
6944,24,43,1-24-2017-043-03,3,1,16,0,8,344.52683565263400000000,1,2
7012,24,46,1-24-2017-046-03,3,1,2,1,2,394.84293461765300000000,1,2
7012,24,46,1-24-2017-046-03,3,1,3,0,8,394.84293461765300000000,1,2
7012,24,46,1-24-2017-046-03,3,1,13,0,8,394.84293461765300000000,1,2
7012,24,46,1-24-2017-046-03,3,1,14,0,8,394.84293461765300000000,1,2
7012,24,46,1-24-2017-046-03,3,1,15,0,8,394.84293461765300000000,1,2
7012,24,46,1-24-2017-046-03,3,1,16,0,8,394.84293461765300000000,1,2
7013,24,47,1-24-2017-047-04,4,2,2,0,8,1691.42864715331000000000,1,2
7013,24,47,1-24-2017-047-04,4,2,3,0,8,1691.42864715331000000000,1,2
7013,24,47,1-24-2017-047-04,4,2,13,0,8,1691.42864715331000000000,1,2
7013,24,47,1-24-2017-047-04,4,2,14,0,8,1691.42864715331000000000,1,2
7013,24,47,1-24-2017-047-04,4,2,15,0,8,1691.42864715331000000000,1,2
7013,24,47,1-24-2017-047-04,4,2,16,0,8,1691.42864715331000000000,1,2
7084,24,51,1-24-2017-051-06,6,1,2,0,8,421.06000444352400000000,1,2
7084,24,51,1-24-2017-051-06,6,1,3,0,8,421.06000444352400000000,1,2
7084,24,51,1-24-2017-051-06,6,1,13,0,8,421.06000444352400000000,1,2
7084,24,51,1-24-2017-051-06,6,1,14,0,8,421.06000444352400000000,1,2
7084,24,51,1-24-2017-051-06,6,1,15,0,8,421.06000444352400000000,1,2
7084,24,51,1-24-2017-051-06,6,1,16,0,8,421.06000444352400000000,1,2
7084,24,51,1-24-2017-051-06,6,2,2,0,8,421.06000444352400000000,1,2
7084,24,51,1-24-2017-051-06,6,2,3,0,8,421.06000444352400000000,1,2
7084,24,51,1-24-2017-051-06,6,2,13,0,8,421.06000444352400000000,1,2
7084,24,51,1-24-2017-051-06,6,2,14,0,8,421.06000444352400000000,1,2
7084,24,51,1-24-2017-051-06,6,2,15,0,8,421.06000444352400000000,1,2
7084,24,51,1-24-2017-051-06,6,2,16,0,8,421.06000444352400000000,1,2
7085,24,52,1-24-2017-052-03,3,1,2,0,8,217.09669508311600000000,1,2
7085,24,52,1-24-2017-052-03,3,1,3,1,2,217.09669508311600000000,1,2
7085,24,52,1-24-2017-052-03,3,1,13,0,8,217.09669508311600000000,1,2
7085,24,52,1-24-2017-052-03,3,1,14,0,8,217.09669508311600000000,1,2
7085,24,52,1-24-2017-052-03,3,1,15,0,8,217.09669508311600000000,1,2
7085,24,52,1-24-2017-052-03,3,1,16,0,8,217.09669508311600000000,1,2
7085,24,52,1-24-2017-052-03,3,2,2,0,8,217.09669508311600000000,1,2
7085,24,52,1-24-2017-052-03,3,2,3,0,8,217.09669508311600000000,1,2
7085,24,52,1-24-2017-052-03,3,2,13,0,8,217.09669508311600000000,1,2
7085,24,52,1-24-2017-052-03,3,2,14,0,8,217.09669508311600000000,1,2
7085,24,52,1-24-2017-052-03,3,2,15,0,8,217.09669508311600000000,1,2
7085,24,52,1-24-2017-052-03,3,2,16,0,8,217.09669508311600000000,1,2
7152,24,57,1-24-2017-057-02,2,2,2,1,9,71.05684490655630000000,1,2
7152,24,57,1-24-2017-057-02,2,2,3,0,8,71.05684490655630000000,1,2
7152,24,57,1-24-2017-057-02,2,2,13,0,8,71.05684490655630000000,1,2
7152,24,57,1-24-2017-057-02,2,2,14,0,8,71.05684490655630000000,1,2
7152,24,57,1-24-2017-057-02,2,2,15,0,8,71.05684490655630000000,1,2
7152,24,57,1-24-2017-057-02,2,2,16,0,8,71.05684490655630000000,1,2
7301,24,62,1-24-2017-062-03,3,2,2,0,8,236.01425228295100000000,1,2
7301,24,62,1-24-2017-062-03,3,2,3,0,8,236.01425228295100000000,1,2
7301,24,62,1-24-2017-062-03,3,2,13,0,8,236.01425228295100000000,1,2
7301,24,62,1-24-2017-062-03,3,2,14,0,8,236.01425228295100000000,1,2
7301,24,62,1-24-2017-062-03,3,2,15,0,8,236.01425228295100000000,1,2
7301,24,62,1-24-2017-062-03,3,2,16,0,8,236.01425228295100000000,1,2
7302,24,63,1-24-2017-063-04,4,1,2,0,8,1011.03814312382000000000,1,2
7302,24,63,1-24-2017-063-04,4,1,3,0,8,1011.03814312382000000000,1,2
7302,24,63,1-24-2017-063-04,4,1,13,0,8,1011.03814312382000000000,1,2
7302,24,63,1-24-2017-063-04,4,1,14,0,8,1011.03814312382000000000,1,2
7302,24,63,1-24-2017-063-04,4,1,15,0,8,1011.03814312382000000000,1,2
7302,24,63,1-24-2017-063-04,4,1,16,0,8,1011.03814312382000000000,1,2
7302,24,63,1-24-2017-063-04,4,2,2,1,1,1011.03814312382000000000,1,2
7302,24,63,1-24-2017-063-04,4,2,3,1,2,1011.03814312382000000000,1,2
7302,24,63,1-24-2017-063-04,4,2,13,9,8,1011.03814312382000000000,1,2
7302,24,63,1-24-2017-063-04,4,2,14,9,8,1011.03814312382000000000,1,2
7302,24,63,1-24-2017-063-04,4,2,15,1,2,1011.03814312382000000000,1,2
7302,24,63,1-24-2017-063-04,4,2,16,0,8,1011.03814312382000000000,1,2
7303,24,64,1-24-2017-064-04,4,2,2,0,8,1011.03814314018000000000,1,2
7303,24,64,1-24-2017-064-04,4,2,3,0,8,1011.03814314018000000000,1,2
7303,24,64,1-24-2017-064-04,4,2,13,0,8,1011.03814314018000000000,1,2
7303,24,64,1-24-2017-064-04,4,2,14,0,8,1011.03814314018000000000,1,2
7303,24,64,1-24-2017-064-04,4,2,15,0,8,1011.03814314018000000000,1,2
7303,24,64,1-24-2017-064-04,4,2,16,0,8,1011.03814314018000000000,1,2
7351,24,66,1-24-2017-066-03,3,1,2,0,8,686.41609754530000000000,1,2
7351,24,66,1-24-2017-066-03,3,1,3,0,8,686.41609754530000000000,1,2
7351,24,66,1-24-2017-066-03,3,1,13,0,8,686.41609754530000000000,1,2
7351,24,66,1-24-2017-066-03,3,1,14,0,8,686.41609754530000000000,1,2
7351,24,66,1-24-2017-066-03,3,1,15,0,8,686.41609754530000000000,1,2
7351,24,66,1-24-2017-066-03,3,1,16,0,8,686.41609754530000000000,1,2
7351,24,66,1-24-2017-066-03,3,2,2,9,8,686.41609754530000000000,1,2
7351,24,66,1-24-2017-066-03,3,2,3,9,8,686.41609754530000000000,1,2
7351,24,66,1-24-2017-066-03,3,2,13,0,8,686.41609754530000000000,1,2
7351,24,66,1-24-2017-066-03,3,2,14,0,8,686.41609754530000000000,1,2
7351,24,66,1-24-2017-066-03,3,2,15,0,8,686.41609754530000000000,1,2
7351,24,66,1-24-2017-066-03,3,2,16,0,8,686.41609754530000000000,1,2
7397,24,67,1-24-2017-067-07,7,2,2,0,8,2489.83009202872000000000,1,2
7397,24,67,1-24-2017-067-07,7,2,3,0,8,2489.83009202872000000000,1,2
7397,24,67,1-24-2017-067-07,7,2,13,0,8,2489.83009202872000000000,1,2
7397,24,67,1-24-2017-067-07,7,2,14,0,8,2489.83009202872000000000,1,2
7397,24,67,1-24-2017-067-07,7,2,15,0,8,2489.83009202872000000000,1,2
7397,24,67,1-24-2017-067-07,7,2,16,0,8,2489.83009202872000000000,1,2
7415,24,68,1-24-2017-068-04,4,1,2,0,8,5026.38043849568000000000,1,2
7415,24,68,1-24-2017-068-04,4,1,3,0,8,5026.38043849568000000000,1,2
7415,24,68,1-24-2017-068-04,4,1,13,0,8,5026.38043849568000000000,1,2
7415,24,68,1-24-2017-068-04,4,1,14,0,8,5026.38043849568000000000,1,2
7415,24,68,1-24-2017-068-04,4,1,15,0,8,5026.38043849568000000000,1,2
7415,24,68,1-24-2017-068-04,4,1,16,0,8,5026.38043849568000000000,1,2
7515,24,69,1-24-2017-069-04,4,1,2,0,8,1504.86804900456000000000,1,2
7515,24,69,1-24-2017-069-04,4,1,3,0,8,1504.86804900456000000000,1,2
7515,24,69,1-24-2017-069-04,4,1,13,0,8,1504.86804900456000000000,1,2
7515,24,69,1-24-2017-069-04,4,1,14,0,8,1504.86804900456000000000,1,2
7515,24,69,1-24-2017-069-04,4,1,15,0,8,1504.86804900456000000000,1,2
7515,24,69,1-24-2017-069-04,4,1,16,0,8,1504.86804900456000000000,1,2
7516,24,70,1-24-2017-070-10,10,2,2,9,8,7036.15033305515000000000,1,2
7516,24,70,1-24-2017-070-10,10,2,3,9,8,7036.15033305515000000000,1,2
7516,24,70,1-24-2017-070-10,10,2,13,9,8,7036.15033305515000000000,1,2
7516,24,70,1-24-2017-070-10,10,2,14,9,8,7036.15033305515000000000,1,2
7516,24,70,1-24-2017-070-10,10,2,15,0,8,7036.15033305515000000000,1,2
7516,24,70,1-24-2017-070-10,10,2,16,9,8,7036.15033305515000000000,1,2
7517,24,71,1-24-2017-071-07,7,1,2,0,8,1274.24037659366000000000,1,2
7517,24,71,1-24-2017-071-07,7,1,3,0,8,1274.24037659366000000000,1,2
7517,24,71,1-24-2017-071-07,7,1,13,0,8,1274.24037659366000000000,1,2
7517,24,71,1-24-2017-071-07,7,1,14,0,8,1274.24037659366000000000,1,2
7517,24,71,1-24-2017-071-07,7,1,15,0,8,1274.24037659366000000000,1,2
7517,24,71,1-24-2017-071-07,7,1,16,0,8,1274.24037659366000000000,1,2
7620,24,75,1-24-2017-075-03,3,1,2,1,9,219.95414536256100000000,1,2
7620,24,75,1-24-2017-075-03,3,1,3,0,8,219.95414536256100000000,1,2
7620,24,75,1-24-2017-075-03,3,1,13,0,8,219.95414536256100000000,1,2
7620,24,75,1-24-2017-075-03,3,1,14,0,8,219.95414536256100000000,1,2
7620,24,75,1-24-2017-075-03,3,1,15,0,8,219.95414536256100000000,1,2
7620,24,75,1-24-2017-075-03,3,1,16,0,8,219.95414536256100000000,1,2
7649,24,79,1-24-2017-079-04,4,1,2,1,2,1096.66245860513000000000,1,2
7649,24,79,1-24-2017-079-04,4,1,3,1,2,1096.66245860513000000000,1,2
7649,24,79,1-24-2017-079-04,4,1,13,1,2,1096.66245860513000000000,1,2
7649,24,79,1-24-2017-079-04,4,1,14,0,8,1096.66245860513000000000,1,2
7649,24,79,1-24-2017-079-04,4,1,15,0,8,1096.66245860513000000000,1,2
7649,24,79,1-24-2017-079-04,4,1,16,1,2,1096.66245860513000000000,1,2
7649,24,79,1-24-2017-079-04,4,2,2,9,8,1096.66245860513000000000,1,2
7649,24,79,1-24-2017-079-04,4,2,3,9,8,1096.66245860513000000000,1,2
7649,24,79,1-24-2017-079-04,4,2,13,9,8,1096.66245860513000000000,1,2
7649,24,79,1-24-2017-079-04,4,2,14,9,8,1096.66245860513000000000,1,2
7649,24,79,1-24-2017-079-04,4,2,15,0,8,1096.66245860513000000000,1,2
7649,24,79,1-24-2017-079-04,4,2,16,0,8,1096.66245860513000000000,1,2
7692,24,80,1-24-2017-080-04,4,2,2,0,8,1096.66245862411000000000,1,2
7692,24,80,1-24-2017-080-04,4,2,3,0,8,1096.66245862411000000000,1,2
7692,24,80,1-24-2017-080-04,4,2,13,0,8,1096.66245862411000000000,1,2
7692,24,80,1-24-2017-080-04,4,2,14,0,8,1096.66245862411000000000,1,2
7692,24,80,1-24-2017-080-04,4,2,15,0,8,1096.66245862411000000000,1,2
7692,24,80,1-24-2017-080-04,4,2,16,0,8,1096.66245862411000000000,1,2
7701,24,83,1-24-2017-083-07,7,2,2,0,8,641.46826374708300000000,1,2
7701,24,83,1-24-2017-083-07,7,2,3,0,8,641.46826374708300000000,1,2
7701,24,83,1-24-2017-083-07,7,2,13,0,8,641.46826374708300000000,1,2
7701,24,83,1-24-2017-083-07,7,2,14,0,8,641.46826374708300000000,1,2
7701,24,83,1-24-2017-083-07,7,2,15,0,8,641.46826374708300000000,1,2
7701,24,83,1-24-2017-083-07,7,2,16,0,8,641.46826374708300000000,1,2
7701,24,83,1-24-2017-083-07,7,3,2,0,8,641.46826374708300000000,1,2
7701,24,83,1-24-2017-083-07,7,3,3,0,8,641.46826374708300000000,1,2
7701,24,83,1-24-2017-083-07,7,3,13,0,8,641.46826374708300000000,1,2
7701,24,83,1-24-2017-083-07,7,3,14,0,8,641.46826374708300000000,1,2
7701,24,83,1-24-2017-083-07,7,3,15,0,8,641.46826374708300000000,1,2
7701,24,83,1-24-2017-083-07,7,3,16,0,8,641.46826374708300000000,1,2
7710,24,84,1-24-2017-084-03,3,2,2,0,8,176.84505609542000000000,1,2
7710,24,84,1-24-2017-084-03,3,2,3,0,8,176.84505609542000000000,1,2
7710,24,84,1-24-2017-084-03,3,2,13,0,8,176.84505609542000000000,1,2
7710,24,84,1-24-2017-084-03,3,2,14,0,8,176.84505609542000000000,1,2
7710,24,84,1-24-2017-084-03,3,2,15,0,8,176.84505609542000000000,1,2
7710,24,84,1-24-2017-084-03,3,2,16,0,8,176.84505609542000000000,1,2
7710,24,84,1-24-2017-084-03,3,3,2,0,8,176.84505609542000000000,1,2
7710,24,84,1-24-2017-084-03,3,3,3,0,8,176.84505609542000000000,1,2
7710,24,84,1-24-2017-084-03,3,3,13,0,8,176.84505609542000000000,1,2
7710,24,84,1-24-2017-084-03,3,3,14,0,8,176.84505609542000000000,1,2
7710,24,84,1-24-2017-084-03,3,3,15,0,8,176.84505609542000000000,1,2
7710,24,84,1-24-2017-084-03,3,3,16,0,8,176.84505609542000000000,1,2
7769,24,86,1-24-2017-086-02,2,2,2,0,8,112.00982559758300000000,1,2
7769,24,86,1-24-2017-086-02,2,2,3,0,8,112.00982559758300000000,1,2
7769,24,86,1-24-2017-086-02,2,2,13,0,8,112.00982559758300000000,1,2
7769,24,86,1-24-2017-086-02,2,2,14,0,8,112.00982559758300000000,1,2
7769,24,86,1-24-2017-086-02,2,2,15,0,8,112.00982559758300000000,1,2
7769,24,86,1-24-2017-086-02,2,2,16,0,8,112.00982559758300000000,1,2
7817,24,87,1-24-2017-087-02,2,1,2,1,9,54.77966087773820000000,1,2
7817,24,87,1-24-2017-087-02,2,1,3,0,8,54.77966087773820000000,1,2
7817,24,87,1-24-2017-087-02,2,1,13,0,8,54.77966087773820000000,1,2
7817,24,87,1-24-2017-087-02,2,1,14,0,8,54.77966087773820000000,1,2
7817,24,87,1-24-2017-087-02,2,1,15,0,8,54.77966087773820000000,1,2
7817,24,87,1-24-2017-087-02,2,1,16,0,8,54.77966087773820000000,1,2
7817,24,87,1-24-2017-087-02,2,2,2,0,8,54.77966087773820000000,1,2
