CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEATLOC,SEATTYPE,ORIENTATION,TRACK,PERFORMANCE,INTRESTRAINT,HEADRESTYPE,HEADRESTDAM,HEADRESTACT,ROLLPROTECTION,BELTAVAILINSP,BELTUSEINSP,BELTMALFUNCTIONINSP,BELTANCHORINSP,BELTPRETENSIONINSP,BELTPOSDEVPRESINSP,BELTGUIDEINSP,SEATROW,LOCATION,CASEWGT,PSUSTRAT,VERSION
7321,22,66,1-22-2017-066-04,4,1,23,,,,,,,,,,,,,,,,,2,3,285.13604139823800000000,12,2
7321,22,66,1-22-2017-066-04,4,2,11,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,285.13604139823800000000,12,2
7321,22,66,1-22-2017-066-04,4,2,13,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,3,285.13604139823800000000,12,2
7321,22,66,1-22-2017-066-04,4,2,21,3,1,1,1,2,2,1,1,1,4,4,0,0,0,0,0,2,1,285.13604139823800000000,12,2
7321,22,66,1-22-2017-066-04,4,2,22,,,,,,,,,,,,,,,,,2,2,285.13604139823800000000,12,2
7321,22,66,1-22-2017-066-04,4,2,23,3,1,1,1,2,2,1,1,1,4,4,0,0,0,0,0,2,3,285.13604139823800000000,12,2
7322,22,67,1-22-2017-067-03,3,1,11,1,1,6,1,1,3,2,1,1,4,0,0,4,1,0,0,1,1,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,1,13,,,,,,,,,,,,,,,,,1,3,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,1,21,,,,,,,,,,,,,,,,,2,1,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,1,22,,,,,,,,,,,,,,,,,2,2,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,1,23,,,,,,,,,,,,,,,,,2,3,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,2,11,1,1,6,1,1,3,2,1,1,4,4,1,3,1,0,0,1,1,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,2,13,1,1,6,1,1,3,2,1,1,4,4,1,3,1,0,0,1,3,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,2,21,,,,,,,,,,,,,,,,,2,1,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,2,22,,,,,,,,,,,,,,,,,2,2,65.62058670324390000000,12,2
7322,22,67,1-22-2017-067-03,3,2,23,,,,,,,,,,,,,,,,,2,3,65.62058670324390000000,12,2
7323,22,68,1-22-2017-068-03,3,1,11,1,1,6,1,2,3,2,1,1,4,4,1,1,1,0,0,1,1,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,1,13,1,1,5,1,2,3,2,1,1,4,4,1,1,1,0,0,1,3,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,1,21,,,,,,,,,,,,,,,,,2,1,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,1,22,,,,,,,,,,,,,,,,,2,2,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,1,23,,,,,,,,,,,,,,,,,2,3,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,1,31,,,,,,,,,,,,,,,,,3,1,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,1,32,,,,,,,,,,,,,,,,,3,2,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,1,33,,,,,,,,,,,,,,,,,3,3,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,2,11,1,1,6,1,1,3,2,2,1,4,0,0,2,2,0,0,1,1,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,2,13,,,,,,,,,,,,,,,,,1,3,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,2,21,,,,,,,,,,,,,,,,,2,1,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,2,22,,,,,,,,,,,,,,,,,2,2,65.62058670661660000000,12,2
7323,22,68,1-22-2017-068-03,3,2,23,,,,,,,,,,,,,,,,,2,3,65.62058670661660000000,12,2
7378,22,69,1-22-2017-069-02,2,1,11,1,1,3,1,1,3,2,1,1,4,4,6,3,2,0,0,1,1,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,1,13,,,,,,,,,,,,,,,,,1,3,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,1,21,,,,,,,,,,,,,,,,,2,1,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,1,22,,,,,,,,,,,,,,,,,2,2,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,1,23,,,,,,,,,,,,,,,,,2,3,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,2,11,1,1,4,1,1,3,2,2,1,4,4,1,4,2,0,0,1,1,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,2,13,,,,,,,,,,,,,,,,,1,3,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,2,21,,,,,,,,,,,,,,,,,2,1,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,2,22,,,,,,,,,,,,,,,,,2,2,57.59449533622260000000,12,2
7378,22,69,1-22-2017-069-02,2,2,23,,,,,,,,,,,,,,,,,2,3,57.59449533622260000000,12,2
7379,22,70,1-22-2017-070-07,7,1,11,1,1,6,1,1,3,2,1,1,4,4,1,3,1,0,0,1,1,329.79358885912500000000,12,2
7379,22,70,1-22-2017-070-07,7,1,13,,,,,,,,,,,,,,,,,1,3,329.79358885912500000000,12,2
7379,22,70,1-22-2017-070-07,7,1,21,,,,,,,,,,,,,,,,,2,1,329.79358885912500000000,12,2
7379,22,70,1-22-2017-070-07,7,1,22,,,,,,,,,,,,,,,,,2,2,329.79358885912500000000,12,2
7379,22,70,1-22-2017-070-07,7,1,23,,,,,,,,,,,,,,,,,2,3,329.79358885912500000000,12,2
7380,22,71,1-22-2017-071-04,4,1,11,1,1,5,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,343.52366861375400000000,12,2
7380,22,71,1-22-2017-071-04,4,1,13,,,,,,,,,,,,,,,,,1,3,343.52366861375400000000,12,2
7380,22,71,1-22-2017-071-04,4,1,21,,,,,,,,,,,,,,,,,2,1,343.52366861375400000000,12,2
7380,22,71,1-22-2017-071-04,4,1,22,,,,,,,,,,,,,,,,,2,2,343.52366861375400000000,12,2
7380,22,71,1-22-2017-071-04,4,1,23,,,,,,,,,,,,,,,,,2,3,343.52366861375400000000,12,2
7433,22,72,1-22-2017-072-09,9,1,11,1,1,3,8,1,3,3,1,1,4,4,1,2,0,0,0,1,1,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,1,13,1,1,6,1,1,3,2,1,1,4,0,0,2,0,0,0,1,3,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,1,21,,,,,,,,,,,,,,,,,2,1,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,1,22,,,,,,,,,,,,,,,,,2,2,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,1,23,,,,,,,,,,,,,,,,,2,3,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,2,11,1,1,6,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,2,13,,,,,,,,,,,,,,,,,1,3,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,2,21,,,,,,,,,,,,,,,,,2,1,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,2,22,,,,,,,,,,,,,,,,,2,2,366.95208876298200000000,12,2
7433,22,72,1-22-2017-072-09,9,2,23,,,,,,,,,,,,,,,,,2,3,366.95208876298200000000,12,2
7434,22,73,1-22-2017-073-03,3,1,11,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,52.60059946373740000000,12,2
7434,22,73,1-22-2017-073-03,3,1,13,,,,,,,,,,,,,,,,,1,3,52.60059946373740000000,12,2
7434,22,73,1-22-2017-073-03,3,1,21,,,,,,,,,,,,,,,,,2,1,52.60059946373740000000,12,2
7434,22,73,1-22-2017-073-03,3,1,22,,,,,,,,,,,,,,,,,2,2,52.60059946373740000000,12,2
7434,22,73,1-22-2017-073-03,3,1,23,,,,,,,,,,,,,,,,,2,3,52.60059946373740000000,12,2
7435,22,74,1-22-2017-074-03,3,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,2,13,,,,,,,,,,,,,,,,,1,3,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,2,21,,,,,,,,,,,,,,,,,2,1,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,2,22,,,,,,,,,,,,,,,,,2,2,51.85442253452010000000,12,2
7435,22,74,1-22-2017-074-03,3,2,23,,,,,,,,,,,,,,,,,2,3,51.85442253452010000000,12,2
7554,22,75,1-22-2017-075-10,10,1,11,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,1437.20064662858000000000,12,2
7554,22,75,1-22-2017-075-10,10,1,13,,,,,,,,,,4,4,1,2,1,0,0,1,3,1437.20064662858000000000,12,2
7554,22,75,1-22-2017-075-10,10,1,21,,,,,,,,,,,,,,,,,2,1,1437.20064662858000000000,12,2
7554,22,75,1-22-2017-075-10,10,1,22,,,,,,,,,,,,,,,,,2,2,1437.20064662858000000000,12,2
7554,22,75,1-22-2017-075-10,10,1,23,3,1,1,1,1,3,2,1,1,4,14,0,1,0,0,0,2,3,1437.20064662858000000000,12,2
7556,22,77,1-22-2017-077-03,3,1,11,1,1,4,1,1,3,2,1,1,4,4,1,1,2,0,0,1,1,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,1,13,,,,,,,,,,,,,,,,,1,3,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,1,21,,,,,,,,,,,,,,,,,2,1,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,1,22,,,,,,,,,,,,,,,,,2,2,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,1,23,,,,,,,,,,,,,,,,,2,3,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,2,11,1,1,4,1,2,3,2,1,1,4,4,1,1,1,0,0,1,1,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,2,13,,,,,,,,,,,,,,,,,1,3,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,2,21,,,,,,,,,,,,,,,,,2,1,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,2,22,,,,,,,,,,,,,,,,,2,2,85.56016526470580000000,12,2
7556,22,77,1-22-2017-077-03,3,2,23,,,,,,,,,,,,,,,,,2,3,85.56016526470580000000,12,2
7563,22,78,1-22-2017-078-04,4,1,11,99,9,9,99,9,99,9,9,1,9,99,9,9,9,9,0,1,1,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,1,13,,,,,,,,,,,,,,,,,1,3,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,1,21,,,,,,,,,,,,,,,,,2,1,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,1,22,,,,,,,,,,,,,,,,,2,2,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,1,23,,,,,,,,,,,,,,,,,2,3,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,2,11,99,9,9,99,9,99,9,9,1,9,99,9,9,9,9,0,1,1,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,2,13,,,,,,,,,,,,,,,,,1,3,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,2,21,,,,,,,,,,,,,,,,,2,1,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,2,22,,,,,,,,,,,,,,,,,2,2,175.01303869750500000000,12,2
7563,22,78,1-22-2017-078-04,4,2,23,,,,,,,,,,,,,,,,,2,3,175.01303869750500000000,12,2
7596,22,79,1-22-2017-079-06,6,2,11,2,1,6,1,1,3,2,1,1,4,4,1,1,2,0,0,1,1,77.13691138819550000000,12,2
7596,22,79,1-22-2017-079-06,6,2,13,2,1,2,1,1,3,2,1,1,4,4,1,1,2,0,0,1,3,77.13691138819550000000,12,2
7596,22,79,1-22-2017-079-06,6,2,21,,,,,,,,,,,,,,,,,2,1,77.13691138819550000000,12,2
7596,22,79,1-22-2017-079-06,6,2,22,,,,,,,,,,,,,,,,,2,2,77.13691138819550000000,12,2
7596,22,79,1-22-2017-079-06,6,2,23,,,,,,,,,,,,,,,,,2,3,77.13691138819550000000,12,2
7596,22,79,1-22-2017-079-06,6,2,99,99,9,9,99,9,99,9,9,1,,,,,,,,9,9,77.13691138819550000000,12,2
7598,22,81,1-22-2017-081-09,9,1,11,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,358.22272855931900000000,12,2
7598,22,81,1-22-2017-081-09,9,1,13,,,,,,,,,,,,,,,,,1,3,358.22272855931900000000,12,2
7598,22,81,1-22-2017-081-09,9,1,21,,,,,,,,,,,,,,,,,2,1,358.22272855931900000000,12,2
7598,22,81,1-22-2017-081-09,9,1,22,,,,,,,,,,,,,,,,,2,2,358.22272855931900000000,12,2
7598,22,81,1-22-2017-081-09,9,1,23,,,,,,,,,,,,,,,,,2,3,358.22272855931900000000,12,2
7619,22,82,1-22-2017-082-03,3,1,11,1,1,2,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,50.62086658196620000000,12,2
7619,22,82,1-22-2017-082-03,3,1,13,,,,,,,,,,,,,,,,,1,3,50.62086658196620000000,12,2
7619,22,82,1-22-2017-082-03,3,1,21,,,,,,,,,,,,,,,,,2,1,50.62086658196620000000,12,2
7619,22,82,1-22-2017-082-03,3,1,22,,,,,,,,,,,,,,,,,2,2,50.62086658196620000000,12,2
7619,22,82,1-22-2017-082-03,3,1,23,,,,,,,,,,,,,,,,,2,3,50.62086658196620000000,12,2
7673,22,83,1-22-2017-083-01,1,1,11,6,1,5,1,1,2,2,1,1,4,0,1,1,1,0,0,1,1,167.84368571586900000000,12,2
7673,22,83,1-22-2017-083-01,1,1,12,,,,,,,,,,,,,,,,,1,2,167.84368571586900000000,12,2
7673,22,83,1-22-2017-083-01,1,1,13,,,,,,,,,,,,,,,,,1,3,167.84368571586900000000,12,2
7738,22,84,1-22-2017-084-04,4,1,11,1,1,6,1,1,3,2,1,1,4,4,1,1,1,0,0,1,1,209.46660211457000000000,12,2
7738,22,84,1-22-2017-084-04,4,1,13,,,,,,,,,,,,,,,,,1,3,209.46660211457000000000,12,2
7738,22,84,1-22-2017-084-04,4,1,21,,,,,,,,,,,,,,,,,2,1,209.46660211457000000000,12,2
7738,22,84,1-22-2017-084-04,4,1,22,,,,,,,,,,,,,,,,,2,2,209.46660211457000000000,12,2
7738,22,84,1-22-2017-084-04,4,1,23,,,,,,,,,,,,,,,,,2,3,209.46660211457000000000,12,2
7729,22,86,1-22-2017-086-02,2,1,11,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,93.68323915589070000000,12,2
7729,22,86,1-22-2017-086-02,2,1,13,1,1,5,1,1,3,2,1,1,4,4,1,2,2,0,0,1,3,93.68323915589070000000,12,2
7729,22,86,1-22-2017-086-02,2,1,21,,,,,,,,,,,,,,,,,2,1,93.68323915589070000000,12,2
7729,22,86,1-22-2017-086-02,2,1,22,,,,,,,,,,,,,,,,,2,2,93.68323915589070000000,12,2
7729,22,86,1-22-2017-086-02,2,1,23,,,,,,,,,,,,,,,,,2,3,93.68323915589070000000,12,2
7739,22,87,1-22-2017-087-07,7,1,11,4,1,4,1,1,3,2,1,1,4,0,1,1,1,0,0,1,1,201.09456427300800000000,12,2
7739,22,87,1-22-2017-087-07,7,1,13,,,,,,,,,,,,,,,,,1,3,201.09456427300800000000,12,2
7739,22,87,1-22-2017-087-07,7,1,21,,,,,,,,,,,,,,,,,2,1,201.09456427300800000000,12,2
7739,22,87,1-22-2017-087-07,7,1,22,,,,,,,,,,,,,,,,,2,2,201.09456427300800000000,12,2
7739,22,87,1-22-2017-087-07,7,1,23,,,,,,,,,,,,,,,,,2,3,201.09456427300800000000,12,2
7781,22,88,1-22-2017-088-09,9,1,11,1,1,6,1,1,3,2,1,1,4,4,1,3,2,0,0,1,1,303.05820271233400000000,12,2
7781,22,88,1-22-2017-088-09,9,1,13,1,1,2,1,1,3,2,1,1,4,4,1,4,2,0,0,1,3,303.05820271233400000000,12,2
7781,22,88,1-22-2017-088-09,9,1,21,2,1,1,1,1,3,2,1,1,4,14,1,1,0,0,0,2,1,303.05820271233400000000,12,2
7781,22,88,1-22-2017-088-09,9,1,22,,,,,,,,,,,,,,,,,2,2,303.05820271233400000000,12,2
7781,22,88,1-22-2017-088-09,9,1,23,2,1,1,1,1,3,2,1,1,4,14,1,1,0,0,0,2,3,303.05820271233400000000,12,2
7782,22,89,1-22-2017-089-06,6,1,11,1,1,2,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,72.47892167535970000000,12,2
7782,22,89,1-22-2017-089-06,6,1,13,,,,,,,,,,,,,,,,,1,3,72.47892167535970000000,12,2
7782,22,89,1-22-2017-089-06,6,1,21,,,,,,,,,,,,,,,,,2,1,72.47892167535970000000,12,2
7782,22,89,1-22-2017-089-06,6,1,22,,,,,,,,,,,,,,,,,2,2,72.47892167535970000000,12,2
7782,22,89,1-22-2017-089-06,6,1,23,,,,,,,,,,,,,,,,,2,3,72.47892167535970000000,12,2
7783,22,90,1-22-2017-090-06,6,1,11,1,1,6,1,1,3,2,1,1,4,0,0,2,2,0,0,1,1,65.25820911364750000000,12,2
7783,22,90,1-22-2017-090-06,6,1,13,,,,,,,,,,,,,,,,,1,3,65.25820911364750000000,12,2
7783,22,90,1-22-2017-090-06,6,1,21,,,,,,,,,,,,,,,,,2,1,65.25820911364750000000,12,2
7783,22,90,1-22-2017-090-06,6,1,22,,,,,,,,,,,,,,,,,2,2,65.25820911364750000000,12,2
7783,22,90,1-22-2017-090-06,6,1,23,,,,,,,,,,,,,,,,,2,3,65.25820911364750000000,12,2
7846,22,91,1-22-2017-091-08,8,1,11,1,1,4,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,1,13,,,,,,,,,,,,,,,,,1,3,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,1,21,,,,,,,,,,,,,,,,,2,1,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,1,22,,,,,,,,,,,,,,,,,2,2,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,1,23,,,,,,,,,,,,,,,,,2,3,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,2,11,1,1,4,1,1,2,2,1,1,4,0,1,1,1,0,0,1,1,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,2,13,,,,,,,,,,,,,,,,,1,3,125.91235583385500000000,12,2
7846,22,91,1-22-2017-091-08,8,2,23,,,,,,,,,,,,,,,,,2,3,125.91235583385500000000,12,2
7847,22,92,1-22-2017-092-02,2,1,11,6,1,4,2,2,3,2,1,1,4,4,1,1,1,0,0,1,1,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,1,12,,,,,,,,,,,,,,,,,1,2,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,1,13,,,,,,,,,,,,,,,,,1,3,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,1,21,,,,,,,,,,,,,,,,,2,1,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,1,22,,,,,,,,,,,,,,,,,2,2,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,1,23,,,,,,,,,,,,,,,,,2,3,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,2,11,1,1,6,5,1,3,2,1,1,4,4,1,4,1,0,0,1,1,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,2,13,,,,,,,,,,,,,,,,,1,3,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,2,21,,,,,,,,,,,,,,,,,2,1,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,2,22,,,,,,,,,,,,,,,,,2,2,54.24309970837320000000,12,2
7847,22,92,1-22-2017-092-02,2,2,23,,,,,,,,,,,,,,,,,2,3,54.24309970837320000000,12,2
7848,22,93,1-22-2017-093-09,9,1,11,2,1,4,1,1,2,2,1,1,3,3,8,0,0,0,0,1,1,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,1,13,,,,,,,,,,,,,,,,,1,3,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,1,21,,,,,,,,,,,,,,,,,2,1,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,1,22,,,,,,,,,,,,,,,,,2,2,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,1,23,,,,,,,,,,,,,,,,,2,3,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,2,11,1,1,6,1,1,3,2,1,1,4,0,1,2,1,0,0,1,1,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,2,13,,,,,,,,,,,,,,,,,1,3,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,2,21,,,,,,,,,,,,,,,,,2,1,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,2,22,,,,,,,,,,,,,,,,,2,2,759.03300268266400000000,12,2
7848,22,93,1-22-2017-093-09,9,2,23,,,,,,,,,,,,,,,,,2,3,759.03300268266400000000,12,2
7899,22,94,1-22-2017-094-09,9,1,11,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,1,13,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,3,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,1,21,,,,,,,,,,,,,,,,,2,1,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,1,22,,,,,,,,,,,,,,,,,2,2,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,1,23,,,,,,,,,,,,,,,,,2,3,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,2,11,7,1,6,1,1,3,2,1,1,4,4,1,2,0,0,0,1,1,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,2,13,7,1,4,1,1,3,2,1,1,4,4,1,2,0,0,0,1,3,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,2,21,,,,,,,,,,,,,,,,,2,1,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,2,22,,,,,,,,,,,,,,,,,2,2,382.03067567649600000000,12,2
7899,22,94,1-22-2017-094-09,9,2,23,,,,,,,,,,,,,,,,,2,3,382.03067567649600000000,12,2
7900,22,95,1-22-2017-095-04,4,1,11,1,1,3,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,234.57767718108100000000,12,2
7900,22,95,1-22-2017-095-04,4,1,13,,,,,,,,,,,,,,,,,1,3,234.57767718108100000000,12,2
7900,22,95,1-22-2017-095-04,4,1,21,,,,,,,,,,,,,,,,,2,1,234.57767718108100000000,12,2
7900,22,95,1-22-2017-095-04,4,1,22,,,,,,,,,,,,,,,,,2,2,234.57767718108100000000,12,2
7900,22,95,1-22-2017-095-04,4,1,23,,,,,,,,,,,,,,,,,2,3,234.57767718108100000000,12,2
7901,22,96,1-22-2017-096-09,9,1,11,1,1,4,1,1,2,2,1,1,4,4,1,1,1,0,0,1,1,382.03067566774700000000,12,2
7901,22,96,1-22-2017-096-09,9,1,13,,,,,,,,,,,,,,,,,1,3,382.03067566774700000000,12,2
7901,22,96,1-22-2017-096-09,9,1,21,,,,,,,,,,,,,,,,,2,1,382.03067566774700000000,12,2
7901,22,96,1-22-2017-096-09,9,1,22,,,,,,,,,,,,,,,,,2,2,382.03067566774700000000,12,2
7901,22,96,1-22-2017-096-09,9,1,23,,,,,,,,,,,,,,,,,2,3,382.03067566774700000000,12,2
7968,22,99,1-22-2017-099-10,10,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,1,0,0,1,1,1279.90483931947000000000,12,2
7968,22,99,1-22-2017-099-10,10,1,13,,,,,,,,,,,,,,,,,1,3,1279.90483931947000000000,12,2
7968,22,99,1-22-2017-099-10,10,1,21,3,1,1,1,1,3,1,1,1,4,18,1,1,0,0,0,2,1,1279.90483931947000000000,12,2
7968,22,99,1-22-2017-099-10,10,1,22,,,,,,,,,,,,,,,,,2,2,1279.90483931947000000000,12,2
7968,22,99,1-22-2017-099-10,10,1,23,,,,,,,,,,,,,,,,,2,3,1279.90483931947000000000,12,2
7973,22,100,1-22-2017-100-10,10,1,11,7,1,4,98,1,3,2,1,1,4,4,1,1,1,0,0,1,1,1279.90483931947000000000,12,2
7973,22,100,1-22-2017-100-10,10,1,12,,,,,,,,,,,,,,,,,1,2,1279.90483931947000000000,12,2
7973,22,100,1-22-2017-100-10,10,1,13,,,,,,,,,,,,,,,,,1,3,1279.90483931947000000000,12,2
8008,22,101,1-22-2017-101-10,10,1,11,1,1,6,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,8289.13117194951000000000,12,2
8008,22,101,1-22-2017-101-10,10,1,13,,,,,,,,,,,,,,,,,1,3,8289.13117194951000000000,12,2
8008,22,101,1-22-2017-101-10,10,1,21,,,,,,,,,,,,,,,,,2,1,8289.13117194951000000000,12,2
8008,22,101,1-22-2017-101-10,10,1,22,,,,,,,,,,,,,,,,,2,2,8289.13117194951000000000,12,2
8008,22,101,1-22-2017-101-10,10,1,23,,,,,,,,,,,,,,,,,2,3,8289.13117194951000000000,12,2
8008,22,101,1-22-2017-101-10,10,1,31,,,,,,,,,,,,,,,,,3,1,8289.13117194951000000000,12,2
8008,22,101,1-22-2017-101-10,10,1,32,,,,,,,,,,,,,,,,,3,2,8289.13117194951000000000,12,2
8008,22,101,1-22-2017-101-10,10,1,33,,,,,,,,,,,,,,,,,3,3,8289.13117194951000000000,12,2
8088,22,102,1-22-2017-102-03,3,1,11,1,1,5,1,1,3,2,1,1,4,0,1,2,2,0,0,1,1,189.34152756178000000000,12,2
8088,22,102,1-22-2017-102-03,3,1,13,,,,,,,,,,,,,,,,,1,3,189.34152756178000000000,12,2
8088,22,102,1-22-2017-102-03,3,1,21,,,,,,,,,,,,,,,,,2,1,189.34152756178000000000,12,2
8088,22,102,1-22-2017-102-03,3,1,22,,,,,,,,,,,,,,,,,2,2,189.34152756178000000000,12,2
8088,22,102,1-22-2017-102-03,3,1,23,,,,,,,,,,,,,,,,,2,3,189.34152756178000000000,12,2
8089,22,103,1-22-2017-103-07,7,1,11,1,1,5,1,1,3,2,1,1,4,4,1,3,2,0,0,1,1,789.84782599354600000000,12,2
8089,22,103,1-22-2017-103-07,7,1,13,,,,,,,,,,,,,,,,,1,3,789.84782599354600000000,12,2
8089,22,103,1-22-2017-103-07,7,1,21,,,,,,,,,,,,,,,,,2,1,789.84782599354600000000,12,2
8089,22,103,1-22-2017-103-07,7,1,22,,,,,,,,,,,,,,,,,2,2,789.84782599354600000000,12,2
8089,22,103,1-22-2017-103-07,7,1,23,,,,,,,,,,,,,,,,,2,3,789.84782599354600000000,12,2
8123,22,104,1-22-2017-104-01,1,1,11,1,1,6,1,1,3,2,2,1,4,4,1,3,5,0,0,1,1,146.18883073197500000000,12,2
8123,22,104,1-22-2017-104-01,1,1,13,,,,,,,,,,,,,,,,,1,3,146.18883073197500000000,12,2
