CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,SEATLOC,CASEWGT,PSUSTRAT,VERSION
8862,20,158,1-20-2017-158-03,3,3,4,13,243.96186764691600000000,11,2
8862,20,158,1-20-2017-158-03,3,3,5,13,243.96186764691600000000,11,2
8862,20,158,1-20-2017-158-03,3,3,6,13,243.96186764691600000000,11,2
8862,20,158,1-20-2017-158-03,3,3,2,21,243.96186764691600000000,11,2
8862,20,158,1-20-2017-158-03,3,3,6,23,243.96186764691600000000,11,2
8863,20,159,1-20-2017-159-04,4,1,1,11,772.06038218664600000000,11,2
8863,20,159,1-20-2017-159-04,4,1,3,11,772.06038218664600000000,11,2
8863,20,159,1-20-2017-159-04,4,1,5,11,772.06038218664600000000,11,2
8863,20,159,1-20-2017-159-04,4,1,7,11,772.06038218664600000000,11,2
8863,20,159,1-20-2017-159-04,4,1,2,13,772.06038218664600000000,11,2
8863,20,159,1-20-2017-159-04,4,1,4,13,772.06038218664600000000,11,2
8863,20,159,1-20-2017-159-04,4,1,6,13,772.06038218664600000000,11,2
8863,20,159,1-20-2017-159-04,4,1,8,13,772.06038218664600000000,11,2
8863,20,159,1-20-2017-159-04,4,1,7,21,772.06038218664600000000,11,2
8863,20,159,1-20-2017-159-04,4,1,8,23,772.06038218664600000000,11,2
8973,20,162,1-20-2017-162-02,2,2,1,11,39.06733804536630000000,11,2
8973,20,162,1-20-2017-162-02,2,2,2,11,39.06733804536630000000,11,2
8973,20,162,1-20-2017-162-02,2,2,3,11,39.06733804536630000000,11,2
8973,20,162,1-20-2017-162-02,2,2,4,13,39.06733804536630000000,11,2
8973,20,162,1-20-2017-162-02,2,2,5,13,39.06733804536630000000,11,2
8973,20,162,1-20-2017-162-02,2,2,6,13,39.06733804536630000000,11,2
8973,20,162,1-20-2017-162-02,2,2,2,21,39.06733804536630000000,11,2
8973,20,162,1-20-2017-162-02,2,2,5,23,39.06733804536630000000,11,2
8985,20,165,1-20-2017-165-03,3,1,1,11,152.30968320706700000000,11,2
8985,20,165,1-20-2017-165-03,3,1,2,11,152.30968320706700000000,11,2
8985,20,165,1-20-2017-165-03,3,1,3,11,152.30968320706700000000,11,2
8985,20,165,1-20-2017-165-03,3,1,7,11,152.30968320706700000000,11,2
8985,20,165,1-20-2017-165-03,3,1,4,13,152.30968320706700000000,11,2
8985,20,165,1-20-2017-165-03,3,1,5,13,152.30968320706700000000,11,2
8985,20,165,1-20-2017-165-03,3,1,6,13,152.30968320706700000000,11,2
8985,20,165,1-20-2017-165-03,3,1,8,13,152.30968320706700000000,11,2
8985,20,165,1-20-2017-165-03,3,1,7,21,152.30968320706700000000,11,2
8985,20,165,1-20-2017-165-03,3,1,9,21,152.30968320706700000000,11,2
8985,20,165,1-20-2017-165-03,3,1,8,23,152.30968320706700000000,11,2
8985,20,165,1-20-2017-165-03,3,1,10,23,152.30968320706700000000,11,2
9047,20,168,1-20-2017-168-03,3,1,1,11,199.63962749309100000000,11,2
9047,20,168,1-20-2017-168-03,3,1,2,11,199.63962749309100000000,11,2
9047,20,168,1-20-2017-168-03,3,1,3,11,199.63962749309100000000,11,2
9047,20,168,1-20-2017-168-03,3,1,4,13,199.63962749309100000000,11,2
9047,20,168,1-20-2017-168-03,3,1,5,13,199.63962749309100000000,11,2
9047,20,168,1-20-2017-168-03,3,1,6,13,199.63962749309100000000,11,2
9047,20,168,1-20-2017-168-03,3,1,3,21,199.63962749309100000000,11,2
9047,20,168,1-20-2017-168-03,3,1,6,23,199.63962749309100000000,11,2
9047,20,168,1-20-2017-168-03,3,1,3,31,199.63962749309100000000,11,2
9047,20,168,1-20-2017-168-03,3,1,6,33,199.63962749309100000000,11,2
9047,20,168,1-20-2017-168-03,3,2,1,11,199.63962749309100000000,11,2
9047,20,168,1-20-2017-168-03,3,2,2,13,199.63962749309100000000,11,2
9107,20,170,1-20-2017-170-03,3,1,1,11,168.07756266079600000000,11,2
9107,20,170,1-20-2017-170-03,3,1,2,13,168.07756266079600000000,11,2
9107,20,170,1-20-2017-170-03,3,2,1,11,168.07756266079600000000,11,2
9107,20,170,1-20-2017-170-03,3,2,2,11,168.07756266079600000000,11,2
9107,20,170,1-20-2017-170-03,3,2,3,11,168.07756266079600000000,11,2
9107,20,170,1-20-2017-170-03,3,2,7,11,168.07756266079600000000,11,2
9107,20,170,1-20-2017-170-03,3,2,4,13,168.07756266079600000000,11,2
9107,20,170,1-20-2017-170-03,3,2,5,13,168.07756266079600000000,11,2
9107,20,170,1-20-2017-170-03,3,2,6,13,168.07756266079600000000,11,2
9107,20,170,1-20-2017-170-03,3,2,7,21,168.07756266079600000000,11,2
9107,20,170,1-20-2017-170-03,3,2,6,23,168.07756266079600000000,11,2
6133,21,1,1-21-2017-001-03,3,1,1,11,299.98594818982000000000,11,2
6133,21,1,1-21-2017-001-03,3,1,2,11,299.98594818982000000000,11,2
6133,21,1,1-21-2017-001-03,3,1,3,11,299.98594818982000000000,11,2
6133,21,1,1-21-2017-001-03,3,1,4,13,299.98594818982000000000,11,2
6133,21,1,1-21-2017-001-03,3,1,5,13,299.98594818982000000000,11,2
6133,21,1,1-21-2017-001-03,3,1,6,13,299.98594818982000000000,11,2
6133,21,1,1-21-2017-001-03,3,1,3,21,299.98594818982000000000,11,2
6133,21,1,1-21-2017-001-03,3,1,6,23,299.98594818982000000000,11,2
6134,21,2,1-21-2017-002-09,9,1,1,11,440.92759335111400000000,11,2
6134,21,2,1-21-2017-002-09,9,1,2,13,440.92759335111400000000,11,2
6197,21,3,1-21-2017-003-10,10,1,1,11,10784.54774538620000000000,11,2
6243,21,4,1-21-2017-004-03,3,1,1,11,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,1,3,11,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,1,4,11,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,1,2,13,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,1,5,13,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,1,6,13,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,1,1,21,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,1,2,23,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,1,1,31,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,1,2,33,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,2,1,11,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,2,5,11,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,2,6,11,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,2,2,13,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,2,3,13,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,2,4,13,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,2,6,21,517.41972707697500000000,11,2
6243,21,4,1-21-2017-004-03,3,2,4,23,517.41972707697500000000,11,2
6313,21,5,1-21-2017-005-03,3,1,1,11,777.20307552432400000000,11,2
6313,21,5,1-21-2017-005-03,3,1,2,11,777.20307552432400000000,11,2
6313,21,5,1-21-2017-005-03,3,1,3,11,777.20307552432400000000,11,2
6313,21,5,1-21-2017-005-03,3,1,4,13,777.20307552432400000000,11,2
6313,21,5,1-21-2017-005-03,3,1,5,13,777.20307552432400000000,11,2
6313,21,5,1-21-2017-005-03,3,1,6,13,777.20307552432400000000,11,2
6313,21,5,1-21-2017-005-03,3,1,3,21,777.20307552432400000000,11,2
6313,21,5,1-21-2017-005-03,3,1,6,23,777.20307552432400000000,11,2
6354,21,6,1-21-2017-006-04,4,1,1,11,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,1,2,11,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,1,3,11,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,1,4,11,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,1,5,13,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,1,6,13,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,1,7,13,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,1,3,21,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,1,7,23,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,1,3,31,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,1,7,33,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,2,1,11,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,2,2,11,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,2,3,13,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,2,4,13,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,2,2,21,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,2,4,23,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,2,2,31,1145.92166113939000000000,11,2
6354,21,6,1-21-2017-006-04,4,2,4,33,1145.92166113939000000000,11,2
6404,21,7,1-21-2017-007-06,6,1,1,11,316.48435949913700000000,11,2
6404,21,7,1-21-2017-007-06,6,1,2,11,316.48435949913700000000,11,2
6404,21,7,1-21-2017-007-06,6,1,3,13,316.48435949913700000000,11,2
6404,21,7,1-21-2017-007-06,6,1,4,13,316.48435949913700000000,11,2
6404,21,7,1-21-2017-007-06,6,2,1,11,316.48435949913700000000,11,2
6404,21,7,1-21-2017-007-06,6,2,2,13,316.48435949913700000000,11,2
6442,21,8,1-21-2017-008-03,3,1,1,11,708.68878582321700000000,11,2
6442,21,8,1-21-2017-008-03,3,1,2,11,708.68878582321700000000,11,2
6442,21,8,1-21-2017-008-03,3,1,3,11,708.68878582321700000000,11,2
6442,21,8,1-21-2017-008-03,3,1,4,11,708.68878582321700000000,11,2
6442,21,8,1-21-2017-008-03,3,1,5,13,708.68878582321700000000,11,2
6442,21,8,1-21-2017-008-03,3,1,6,13,708.68878582321700000000,11,2
6442,21,8,1-21-2017-008-03,3,1,7,13,708.68878582321700000000,11,2
6442,21,8,1-21-2017-008-03,3,1,4,21,708.68878582321700000000,11,2
6442,21,8,1-21-2017-008-03,3,1,7,23,708.68878582321700000000,11,2
6442,21,8,1-21-2017-008-03,3,2,1,11,708.68878582321700000000,11,2
6442,21,8,1-21-2017-008-03,3,2,2,13,708.68878582321700000000,11,2
6495,21,9,1-21-2017-009-03,3,1,1,11,1387.46155259324000000000,11,2
6495,21,9,1-21-2017-009-03,3,1,2,13,1387.46155259324000000000,11,2
6495,21,9,1-21-2017-009-03,3,2,1,11,1387.46155259324000000000,11,2
6495,21,9,1-21-2017-009-03,3,2,2,11,1387.46155259324000000000,11,2
6495,21,9,1-21-2017-009-03,3,2,3,11,1387.46155259324000000000,11,2
6495,21,9,1-21-2017-009-03,3,2,4,11,1387.46155259324000000000,11,2
6495,21,9,1-21-2017-009-03,3,2,5,13,1387.46155259324000000000,11,2
6495,21,9,1-21-2017-009-03,3,2,6,13,1387.46155259324000000000,11,2
6495,21,9,1-21-2017-009-03,3,2,7,13,1387.46155259324000000000,11,2
6495,21,9,1-21-2017-009-03,3,2,4,21,1387.46155259324000000000,11,2
6495,21,9,1-21-2017-009-03,3,2,7,23,1387.46155259324000000000,11,2
6542,21,10,1-21-2017-010-10,10,1,1,11,6259.16606446051000000000,11,2
6542,21,10,1-21-2017-010-10,10,1,2,13,6259.16606446051000000000,11,2
6542,21,10,1-21-2017-010-10,10,3,1,11,6259.16606446051000000000,11,2
6542,21,10,1-21-2017-010-10,10,3,2,13,6259.16606446051000000000,11,2
6589,21,11,1-21-2017-011-03,3,1,1,11,1144.07539125013000000000,11,2
6589,21,11,1-21-2017-011-03,3,1,2,11,1144.07539125013000000000,11,2
6589,21,11,1-21-2017-011-03,3,1,3,13,1144.07539125013000000000,11,2
6589,21,11,1-21-2017-011-03,3,1,4,13,1144.07539125013000000000,11,2
6589,21,11,1-21-2017-011-03,3,2,1,11,1144.07539125013000000000,11,2
6589,21,11,1-21-2017-011-03,3,2,2,11,1144.07539125013000000000,11,2
6589,21,11,1-21-2017-011-03,3,2,3,11,1144.07539125013000000000,11,2
6589,21,11,1-21-2017-011-03,3,2,4,13,1144.07539125013000000000,11,2
6589,21,11,1-21-2017-011-03,3,2,5,13,1144.07539125013000000000,11,2
6589,21,11,1-21-2017-011-03,3,2,6,13,1144.07539125013000000000,11,2
6636,21,12,1-21-2017-012-10,10,1,1,11,659.48436038790100000000,11,2
6636,21,12,1-21-2017-012-10,10,1,2,13,659.48436038790100000000,11,2
6679,21,13,1-21-2017-013-08,8,1,1,11,871.90685762861200000000,11,2
6679,21,13,1-21-2017-013-08,8,1,2,13,871.90685762861200000000,11,2
6730,21,14,1-21-2017-014-04,4,1,1,11,2221.76994369018000000000,11,2
6730,21,14,1-21-2017-014-04,4,1,2,11,2221.76994369018000000000,11,2
6730,21,14,1-21-2017-014-04,4,1,3,11,2221.76994369018000000000,11,2
6730,21,14,1-21-2017-014-04,4,1,4,13,2221.76994369018000000000,11,2
6730,21,14,1-21-2017-014-04,4,1,5,13,2221.76994369018000000000,11,2
6730,21,14,1-21-2017-014-04,4,1,6,13,2221.76994369018000000000,11,2
6730,21,14,1-21-2017-014-04,4,1,3,21,2221.76994369018000000000,11,2
6730,21,14,1-21-2017-014-04,4,1,6,23,2221.76994369018000000000,11,2
6730,21,14,1-21-2017-014-04,4,2,1,11,2221.76994369018000000000,11,2
6730,21,14,1-21-2017-014-04,4,2,2,11,2221.76994369018000000000,11,2
6730,21,14,1-21-2017-014-04,4,2,3,11,2221.76994369018000000000,11,2
6730,21,14,1-21-2017-014-04,4,2,4,13,2221.76994369018000000000,11,2
6730,21,14,1-21-2017-014-04,4,2,5,13,2221.76994369018000000000,11,2
6730,21,14,1-21-2017-014-04,4,2,6,13,2221.76994369018000000000,11,2
6730,21,14,1-21-2017-014-04,4,2,3,21,2221.76994369018000000000,11,2
6730,21,14,1-21-2017-014-04,4,2,6,23,2221.76994369018000000000,11,2
6753,21,15,1-21-2017-015-06,6,1,1,11,554.68515997255800000000,11,2
6753,21,15,1-21-2017-015-06,6,1,2,11,554.68515997255800000000,11,2
6753,21,15,1-21-2017-015-06,6,1,3,11,554.68515997255800000000,11,2
6753,21,15,1-21-2017-015-06,6,1,4,13,554.68515997255800000000,11,2
6753,21,15,1-21-2017-015-06,6,1,5,13,554.68515997255800000000,11,2
6753,21,15,1-21-2017-015-06,6,1,6,13,554.68515997255800000000,11,2
6753,21,15,1-21-2017-015-06,6,1,3,21,554.68515997255800000000,11,2
6753,21,15,1-21-2017-015-06,6,1,6,23,554.68515997255800000000,11,2
6793,21,16,1-21-2017-016-09,9,1,1,11,1166.36244670081000000000,11,2
6793,21,16,1-21-2017-016-09,9,1,2,13,1166.36244670081000000000,11,2
6793,21,16,1-21-2017-016-09,9,2,1,11,1166.36244670081000000000,11,2
6829,21,17,1-21-2017-017-03,3,1,1,11,311.95669406143700000000,11,2
6829,21,17,1-21-2017-017-03,3,1,2,11,311.95669406143700000000,11,2
6829,21,17,1-21-2017-017-03,3,1,3,11,311.95669406143700000000,11,2
6829,21,17,1-21-2017-017-03,3,1,4,11,311.95669406143700000000,11,2
6829,21,17,1-21-2017-017-03,3,1,5,13,311.95669406143700000000,11,2
6829,21,17,1-21-2017-017-03,3,1,6,13,311.95669406143700000000,11,2
6829,21,17,1-21-2017-017-03,3,1,7,13,311.95669406143700000000,11,2
6829,21,17,1-21-2017-017-03,3,1,8,13,311.95669406143700000000,11,2
6829,21,17,1-21-2017-017-03,3,1,3,21,311.95669406143700000000,11,2
6829,21,17,1-21-2017-017-03,3,1,9,21,311.95669406143700000000,11,2
6829,21,17,1-21-2017-017-03,3,1,7,23,311.95669406143700000000,11,2
6829,21,17,1-21-2017-017-03,3,1,10,23,311.95669406143700000000,11,2
6829,21,17,1-21-2017-017-03,3,2,1,11,311.95669406143700000000,11,2
6829,21,17,1-21-2017-017-03,3,2,2,13,311.95669406143700000000,11,2
6876,21,18,1-21-2017-018-03,3,1,1,11,884.41261213097500000000,11,2
6876,21,18,1-21-2017-018-03,3,2,1,11,884.41261213097500000000,11,2
6876,21,18,1-21-2017-018-03,3,2,2,11,884.41261213097500000000,11,2
6876,21,18,1-21-2017-018-03,3,2,3,11,884.41261213097500000000,11,2
6876,21,18,1-21-2017-018-03,3,2,4,13,884.41261213097500000000,11,2
6876,21,18,1-21-2017-018-03,3,2,5,13,884.41261213097500000000,11,2
6876,21,18,1-21-2017-018-03,3,2,6,13,884.41261213097500000000,11,2
6876,21,18,1-21-2017-018-03,3,2,3,21,884.41261213097500000000,11,2
6876,21,18,1-21-2017-018-03,3,2,6,23,884.41261213097500000000,11,2
6876,21,18,1-21-2017-018-03,3,3,1,11,884.41261213097500000000,11,2
6876,21,18,1-21-2017-018-03,3,3,2,13,884.41261213097500000000,11,2
6909,21,19,1-21-2017-019-04,4,2,1,11,559.90610163616200000000,11,2
6909,21,19,1-21-2017-019-04,4,2,2,11,559.90610163616200000000,11,2
6909,21,19,1-21-2017-019-04,4,2,3,11,559.90610163616200000000,11,2
6909,21,19,1-21-2017-019-04,4,2,4,11,559.90610163616200000000,11,2
6909,21,19,1-21-2017-019-04,4,2,5,13,559.90610163616200000000,11,2
6909,21,19,1-21-2017-019-04,4,2,6,13,559.90610163616200000000,11,2
6909,21,19,1-21-2017-019-04,4,2,7,13,559.90610163616200000000,11,2
6909,21,19,1-21-2017-019-04,4,2,3,21,559.90610163616200000000,11,2
6909,21,19,1-21-2017-019-04,4,2,7,23,559.90610163616200000000,11,2
6955,21,20,1-21-2017-020-10,10,1,1,11,6194.83177347751000000000,11,2
6989,21,21,1-21-2017-021-04,4,1,1,11,901.70201341217100000000,11,2
6989,21,21,1-21-2017-021-04,4,1,2,11,901.70201341217100000000,11,2
6989,21,21,1-21-2017-021-04,4,1,3,11,901.70201341217100000000,11,2
6989,21,21,1-21-2017-021-04,4,1,4,13,901.70201341217100000000,11,2
6989,21,21,1-21-2017-021-04,4,1,5,13,901.70201341217100000000,11,2
6989,21,21,1-21-2017-021-04,4,1,6,13,901.70201341217100000000,11,2
7022,21,22,1-21-2017-022-09,9,1,1,11,1461.58871260446000000000,11,2
7022,21,22,1-21-2017-022-09,9,1,2,13,1461.58871260446000000000,11,2
7186,21,23,1-21-2017-023-07,7,1,1,11,1033.36079831570000000000,11,2
7186,21,23,1-21-2017-023-07,7,1,2,11,1033.36079831570000000000,11,2
7186,21,23,1-21-2017-023-07,7,1,3,11,1033.36079831570000000000,11,2
7186,21,23,1-21-2017-023-07,7,1,4,13,1033.36079831570000000000,11,2
7186,21,23,1-21-2017-023-07,7,1,5,13,1033.36079831570000000000,11,2
7186,21,23,1-21-2017-023-07,7,1,6,13,1033.36079831570000000000,11,2
7186,21,23,1-21-2017-023-07,7,1,3,21,1033.36079831570000000000,11,2
7186,21,23,1-21-2017-023-07,7,1,6,23,1033.36079831570000000000,11,2
7186,21,23,1-21-2017-023-07,7,2,1,11,1033.36079831570000000000,11,2
7186,21,23,1-21-2017-023-07,7,2,2,13,1033.36079831570000000000,11,2
7222,21,25,1-21-2017-025-03,3,1,1,11,440.35059381452200000000,11,2
7222,21,25,1-21-2017-025-03,3,1,2,13,440.35059381452200000000,11,2
7222,21,25,1-21-2017-025-03,3,2,1,11,440.35059381452200000000,11,2
7222,21,25,1-21-2017-025-03,3,2,2,11,440.35059381452200000000,11,2
7222,21,25,1-21-2017-025-03,3,2,3,11,440.35059381452200000000,11,2
7222,21,25,1-21-2017-025-03,3,2,4,13,440.35059381452200000000,11,2
7222,21,25,1-21-2017-025-03,3,2,5,13,440.35059381452200000000,11,2
7222,21,25,1-21-2017-025-03,3,2,6,13,440.35059381452200000000,11,2
7222,21,25,1-21-2017-025-03,3,2,3,21,440.35059381452200000000,11,2
7222,21,25,1-21-2017-025-03,3,2,6,23,440.35059381452200000000,11,2
7270,21,26,1-21-2017-026-03,3,1,1,11,327.88849704602700000000,11,2
7270,21,26,1-21-2017-026-03,3,1,2,13,327.88849704602700000000,11,2
7270,21,26,1-21-2017-026-03,3,2,1,11,327.88849704602700000000,11,2
7270,21,26,1-21-2017-026-03,3,2,2,11,327.88849704602700000000,11,2
7270,21,26,1-21-2017-026-03,3,2,3,11,327.88849704602700000000,11,2
7270,21,26,1-21-2017-026-03,3,2,4,13,327.88849704602700000000,11,2
7270,21,26,1-21-2017-026-03,3,2,5,13,327.88849704602700000000,11,2
7270,21,26,1-21-2017-026-03,3,2,6,13,327.88849704602700000000,11,2
7270,21,26,1-21-2017-026-03,3,2,3,21,327.88849704602700000000,11,2
7270,21,26,1-21-2017-026-03,3,2,6,23,327.88849704602700000000,11,2
7271,21,27,1-21-2017-027-03,3,2,1,11,327.88849704859000000000,11,2
7271,21,27,1-21-2017-027-03,3,2,2,11,327.88849704859000000000,11,2
7271,21,27,1-21-2017-027-03,3,2,3,11,327.88849704859000000000,11,2
7271,21,27,1-21-2017-027-03,3,2,4,13,327.88849704859000000000,11,2
7271,21,27,1-21-2017-027-03,3,2,5,13,327.88849704859000000000,11,2
7271,21,27,1-21-2017-027-03,3,2,6,13,327.88849704859000000000,11,2
7271,21,27,1-21-2017-027-03,3,2,3,21,327.88849704859000000000,11,2
7271,21,27,1-21-2017-027-03,3,2,6,23,327.88849704859000000000,11,2
7319,21,28,1-21-2017-028-03,3,1,1,11,367.46719304229100000000,11,2
7319,21,28,1-21-2017-028-03,3,1,2,11,367.46719304229100000000,11,2
7319,21,28,1-21-2017-028-03,3,1,3,11,367.46719304229100000000,11,2
7319,21,28,1-21-2017-028-03,3,1,4,13,367.46719304229100000000,11,2
7319,21,28,1-21-2017-028-03,3,1,5,13,367.46719304229100000000,11,2
7319,21,28,1-21-2017-028-03,3,1,6,13,367.46719304229100000000,11,2
7319,21,28,1-21-2017-028-03,3,1,1,21,367.46719304229100000000,11,2
7319,21,28,1-21-2017-028-03,3,1,6,23,367.46719304229100000000,11,2
7320,21,29,1-21-2017-029-07,7,1,1,11,1314.13987079159000000000,11,2
7320,21,29,1-21-2017-029-07,7,1,2,11,1314.13987079159000000000,11,2
7320,21,29,1-21-2017-029-07,7,1,3,11,1314.13987079159000000000,11,2
7320,21,29,1-21-2017-029-07,7,1,4,13,1314.13987079159000000000,11,2
7320,21,29,1-21-2017-029-07,7,1,5,13,1314.13987079159000000000,11,2
7320,21,29,1-21-2017-029-07,7,1,6,13,1314.13987079159000000000,11,2
7320,21,29,1-21-2017-029-07,7,1,3,21,1314.13987079159000000000,11,2
7320,21,29,1-21-2017-029-07,7,1,6,23,1314.13987079159000000000,11,2
7374,21,30,1-21-2017-030-04,4,1,1,11,222.37813946090000000000,11,2
7374,21,30,1-21-2017-030-04,4,1,2,11,222.37813946090000000000,11,2
7374,21,30,1-21-2017-030-04,4,1,3,11,222.37813946090000000000,11,2
7374,21,30,1-21-2017-030-04,4,1,4,13,222.37813946090000000000,11,2
7374,21,30,1-21-2017-030-04,4,1,5,13,222.37813946090000000000,11,2
7374,21,30,1-21-2017-030-04,4,1,6,13,222.37813946090000000000,11,2
7374,21,30,1-21-2017-030-04,4,1,3,21,222.37813946090000000000,11,2
7374,21,30,1-21-2017-030-04,4,1,6,23,222.37813946090000000000,11,2
7375,21,31,1-21-2017-031-03,3,1,1,11,78.01736920725550000000,11,2
7375,21,31,1-21-2017-031-03,3,1,2,11,78.01736920725550000000,11,2
7375,21,31,1-21-2017-031-03,3,1,3,11,78.01736920725550000000,11,2
7375,21,31,1-21-2017-031-03,3,1,4,13,78.01736920725550000000,11,2
7375,21,31,1-21-2017-031-03,3,1,5,13,78.01736920725550000000,11,2
7375,21,31,1-21-2017-031-03,3,1,6,13,78.01736920725550000000,11,2
7375,21,31,1-21-2017-031-03,3,1,3,21,78.01736920725550000000,11,2
7375,21,31,1-21-2017-031-03,3,1,4,23,78.01736920725550000000,11,2
7376,21,32,1-21-2017-032-03,3,1,1,11,201.69740988543500000000,11,2
7376,21,32,1-21-2017-032-03,3,1,2,13,201.69740988543500000000,11,2
7376,21,32,1-21-2017-032-03,3,2,1,11,201.69740988543500000000,11,2
7376,21,32,1-21-2017-032-03,3,2,2,11,201.69740988543500000000,11,2
7376,21,32,1-21-2017-032-03,3,2,3,11,201.69740988543500000000,11,2
7376,21,32,1-21-2017-032-03,3,2,4,13,201.69740988543500000000,11,2
7376,21,32,1-21-2017-032-03,3,2,5,13,201.69740988543500000000,11,2
7376,21,32,1-21-2017-032-03,3,2,6,13,201.69740988543500000000,11,2
7376,21,32,1-21-2017-032-03,3,2,2,21,201.69740988543500000000,11,2
7376,21,32,1-21-2017-032-03,3,2,5,23,201.69740988543500000000,11,2
